step_id,scenario_id,phase,cue_text,data_payload_json,expected_action,scope_allowed,dangerous_wrong_action,consequence_text,next_default_step_id
step_001537,scn_paramedic_000154,reassessment,Reassessment: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001538
step_001538,scn_paramedic_000154,transport,Transport: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001539
step_001539,scn_paramedic_000154,handoff,Handoff: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001540
step_001540,scn_paramedic_000154,debrief,Debrief: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 114, ""rr"": 21, ""bp"": ""protocol_case"", ""spo2"": 93, ""pain"": 6, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001541,scn_paramedic_000155,dispatch,Dispatch: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001542
step_001542,scn_paramedic_000155,arrival,Arrival: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001543
step_001543,scn_paramedic_000155,scene_size_up,Scene Size Up: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001544
step_001544,scn_paramedic_000155,primary,Primary: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001545
step_001545,scn_paramedic_000155,immediate_interventions,Immediate Interventions: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001546
step_001546,scn_paramedic_000155,secondary,Secondary: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001547
step_001547,scn_paramedic_000155,reassessment,Reassessment: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001548
step_001548,scn_paramedic_000155,transport,Transport: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001549
step_001549,scn_paramedic_000155,handoff,Handoff: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001550
step_001550,scn_paramedic_000155,debrief,Debrief: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001551,scn_paramedic_000156,dispatch,Dispatch: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001552
step_001552,scn_paramedic_000156,arrival,Arrival: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001553
step_001553,scn_paramedic_000156,scene_size_up,Scene Size Up: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001554
step_001554,scn_paramedic_000156,primary,Primary: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001555
step_001555,scn_paramedic_000156,immediate_interventions,Immediate Interventions: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001556
step_001556,scn_paramedic_000156,secondary,Secondary: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001557
step_001557,scn_paramedic_000156,reassessment,Reassessment: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within PARAMEDIC scope, and reassess.",paramedic,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001558
